episode,reward
12155,-12505.765906425582
12156,-12767.354198195288
12157,-12172.45590761174
12158,-12880.892037525144
12159,-12582.791132645503
12160,-11488.682251258377
12161,-13242.01816862471
12162,-12696.328971975368
12163,-12862.618727338082
12164,-12828.106114228114
12165,-12978.429876855014
12166,-13168.992942404795
12167,-12471.253293315636
12168,-11980.316012699126
12169,-12010.589322886202
12170,-12631.303745755462
12171,-12951.917263745067
12172,-12440.740680205678
12173,-11935.106918764928
12174,-12148.639775326028
12175,-11832.26556025932
12176,-12397.074408370083
12177,-11558.86113620391
12178,-12911.404650635104
12179,-12011.708974347639
12180,-12878.892037525144
12181,-12845.499075876636
12182,-12183.152388435992
12183,-12584.791132645496
12184,-12617.303745755467
12185,-12150.639775326032
12186,-12840.379424415194
12187,-12590.791132645494
12188,-12840.37942441519
12189,-12530.885557887028
12190,-11917.987267303502
12191,-12477.253293315633
12192,-12576.791132645498
12193,-12186.272039897434
12194,-12152.182597424657
12195,-12436.740680205674
12196,-11943.803399589176
12197,-11660.125665346706
12198,-12430.740680205668
12199,-11941.106918764923
12200,-11927.56409666629
12201,-11929.106918764925
12202,-12155.759426787461
12203,-12868.892037525156
12204,-12986.429876855022
12205,-12799.86681130524
12206,-12487.253293315645
12207,-12767.77736883246
12208,-11856.928033819382
12209,-11667.975804896605
12210,-12115.246813677506
12211,-12803.866811305235
12212,-11981.892842061963
12213,-12797.866811305232
12214,-12400.228067095719
12215,-12785.170330480985
12216,-12881.315208162336
12217,-12653.816358865406
12218,-11829.145908797878
12219,-12627.303745755456
12220,-11557.284306841111
12221,-11745.001031116502
12222,-12672.478832425475
12223,-11858.53887044637
12224,-12503.76590642559
12225,-11863.658521907813
12226,-12651.816358865413
12227,-13126.480329294838
12228,-12736.38440718395
12229,-12289.113398403031
12230,-12351.442143798686
12231,-12787.170330480976
12232,-12367.715453985771
12233,-12225.207823644572
12234,-12262.1776146559
12235,-12299.809879227287
12236,-12557.821341634168
12237,-12771.354198195275
12238,-12919.404650635102
12239,-12876.892037525144
12240,-12800.289981942422
12241,-12621.303745755464
12242,-13057.455103074926
12243,-12177.57555907317
12244,-12279.993746941587
12245,-12941.917263745057
12246,-12256.177614655897
12247,-12513.76590642558
12248,-12511.765906425584
12249,-12540.27851953554
12250,-12371.715453985778
12251,-12306.69022776587
12252,-12137.943294501769
12253,-12707.448623436803
12254,-11739.001031116517
12255,-12982.429876855012
12256,-12955.917263745067
12257,-12493.492596238513
12258,-12363.715453985758
12259,-12509.765906425584
12260,-12256.1776146559
12261,-12734.84158508532
12262,-12444.740680205678
12263,-12822.106114228114
12264,-12564.517822458422
12265,-12619.303745755456
12266,-13020.94248996497
12267,-12240.784653007388
12268,-12797.866811305243
12269,-12408.228067095713
12270,-12281.993746941598
12271,-12473.253293315627
12272,-12886.01168898659
12273,-12069.614549106138
12274,-12631.30374575545
12275,-12909.404650635102
12276,-12144.639775326035
12277,-12360.56179526013
12278,-13089.967716184883
12279,-11684.638278456678
12280,-12645.54304867834
12281,-12342.322492337253
12282,-11922.41043794067
12283,-12228.78465300738
12284,-12361.715453985758
12285,-12921.404650635104
12286,-12004.132144984824
12287,-12505.765906425584
12288,-12629.30374575545
12289,-12226.784653007388
12290,-12051.101935996165
12291,-11883.474654193518
12292,-12177.152388435994
12293,-12562.517822458425
12294,-13022.942489964975
12295,-12626.846567854076
12296,-12842.379424415192
12297,-12432.740680205676
12298,-13051.455103074924
12299,-12515.731899161394
12300,-12617.726916392636
12301,-11758.967023852314
12302,-12554.27851953554
12303,-12763.354198195284
12304,-11976.042702512057
12305,-12763.354198195288
12306,-12475.676463952817
12307,-11794.633295687912
12308,-12351.018973161508
12309,-12456.979983128565
12310,-12400.22806709572
12311,-12254.177614655899
12312,-12316.506360051548
12313,-12247.023955930274
12314,-12515.765906425584
12315,-12260.143607391708
12316,-12361.442143798691
12317,-13026.94248996497
12318,-11797.056466325088
12319,-12433.163850842868
12320,-12123.669984314705
12321,-12493.492596238522
12322,-12272.840088215957
12323,-12475.676463952808
12324,-12728.841585085327
12325,-11809.329776512155
12326,-12945.917263745057
12327,-12394.228067095724
12328,-12789.170330480974
12329,-12233.66500154594
12330,-12211.391691358876
12331,-12297.809879227287
12332,-12126.366465138954
12333,-11816.02625733642
12334,-11749.001031116519
12335,-11900.320995467902
12336,-12832.802595052372
12337,-12609.030435568378
12338,-12507.765906425586
12339,-12304.233049864475
12340,-12920.947472733726
12341,-12801.866811305237
12342,-12688.328971975381
12343,-12310.929530688734
12344,-12287.11339840305
12345,-12635.543048678335
12346,-12856.195556700888
12347,-12067.614549106122
12348,-11922.137127753587
12349,-11956.076709776255
12350,-11712.48841800656
12351,-11609.79691995106
12352,-12210.08817218313
12353,-12321.626011512986
12354,-12578.791132645505
12355,-11784.63329568791
12356,-12951.91726374506
12357,-12111.669984314707
12358,-12217.665001545942
12359,-12655.816358865415
12360,-11977.196361237702
12361,-13103.967716184881
12362,-12639.543048678335
12363,-12194.695210534617
12364,-12158.182597424646
12365,-12657.816358865419
12366,-11628.309533061016
12367,-12040.644758094777
12368,-11568.164655379667
12369,-12400.228067095713
12370,-12619.303745755467
12371,-11833.145908797856
12372,-12430.740680205683
12373,-12128.789635776146
12374,-12010.589322886197
12375,-12177.152388435983
12376,-12325.626011512995
12377,-12641.119878041158
12378,-12949.917263745057
12379,-12003.85883479775
12380,-10796.096260894832
12381,-12509.76590642559
12382,-13164.992942404793
12383,-12575.21430328269
12384,-12941.917263745057
12385,-12398.228067095719
12386,-11929.564096666285
12387,-12957.917263745061
12388,-11256.486921137195
12389,-12838.379424415192
12390,-12570.51782245843
12391,-12477.253293315634
12392,-11998.589322886215
12393,-12422.467370018614
12394,-12434.740680205687
12395,-12487.25329331563
12396,-13032.942489964975
12397,-12254.600785293078
12398,-12289.113398403037
12399,-12071.61454910612
12400,-11398.114202939836
12401,-12071.614549106112
12402,-12512.18907706277
12403,-11753.813365126702
12404,-12735.448623436807
12405,-12882.892037525147
12406,-11491.835909984002
12407,-12254.600785293096
12408,-11170.068733268772
12409,-12542.278519535561
12410,-12876.892037525151
12411,-12409.347718557161
12412,-12256.177614655888
12413,-12077.614549106109
12414,-11898.171135017774
12415,-12718.14510426107
12416,-12033.525106633353
12417,-12379.954756908648
12418,-12890.892037525153
12419,-12261.720436754518
12420,-12836.379424415189
12421,-12576.791132645509
12422,-12268.177614655888
12423,-12577.637473919867
12424,-12228.784653007384
12425,-12147.062945963207
12426,-12531.582038711289
12427,-11915.290786479223
12428,-12100.973503490442
12429,-11934.683748127738
12430,-11737.424201753693
12431,-12529.765906425591
12432,-12907.404650635104
12433,-12604.6072649312
12434,-11970.076709776251
12435,-12728.841585085327
12436,-12150.639775326024
12437,-12662.239529502605
12438,-12799.866811305234
12439,-12181.152388435987
12440,-11744.727720929432
12441,-12660.2395295026
12442,-13075.27123536063
12443,-11641.429184522452
12444,-11638.58284324809
12445,-12566.278519535539
12446,-12732.841585085325
12447,-12329.202840875812
12448,-12592.791132645503
12449,-12909.404650635108
12450,-12048.221587457607
12451,-12176.455907611728
12452,-11749.424201753694
12453,-13063.455103074924
12454,-12479.25329331563
12455,-12519.308728524215
12456,-12807.866811305239
12457,-12234.327475106002
12458,-12872.892037525144
12459,-12915.404650635108
12460,-11631.155874335394
12461,-11043.684552664534
12462,-12286.690227765846
12463,-12761.354198195279
12464,-12844.379424415187
12465,-12280.177614655895
12466,-12790.473849656726
12467,-12054.918068281862
12468,-12033.94827727055
12469,-12578.791132645494
12470,-12142.639775326046
12471,-11994.589322886204
12472,-12688.328971975368
12473,-12362.13862462294
12474,-12436.74068020568
12475,-12617.303745755462
12476,-12201.391691358873
12477,-12911.404650635104
12478,-12366.138624622958
12479,-12121.66998431469
12480,-12559.398170996994
12481,-12767.35419819528
12482,-11680.822146170962
12483,-13132.480329294844
12484,-12458.556812491379
12485,-12278.416917578783
12486,-12367.715453985771
12487,-11956.076709776255
12488,-12232.08817218314
12489,-12842.379424415192
12490,-12947.917263745063
12491,-12552.27851953555
12492,-11839.842389622114
12493,-12795.866811305239
12494,-11911.29078647921
12495,-11829.14590879786
12496,-12578.791132645501
12497,-12819.866811305237
12498,-12422.467370018618
12499,-12507.7659064256
12500,-12845.499075876638
12501,-12552.27851953554
12502,-12982.429876855012
12503,-12271.993746941602
12504,-12882.011688986588
12505,-12978.429876855016
12506,-13028.942489964973
12507,-12984.429876855012
12508,-12215.665001545942
12509,-12613.726916392647
12510,-12250.177614655895
12511,-11563.707477478296
12512,-12870.89203752515
12513,-12371.258276084409
12514,-12548.278519535545
12515,-12436.740680205674
12516,-11978.316012699137
12517,-12801.866811305244
12518,-12179.152388435983
12519,-12220.088172183121
12520,-12183.152388435996
12521,-12819.682943590937
12522,-12078.037719743299
12523,-12337.202840875812
12524,-12546.278519535539
12525,-12966.340434382248
12526,-12329.202840875809
12527,-12151.759426787472
12528,-11989.892842061947
12529,-12720.145104261062
12530,-11991.435664160575
12531,-13012.246009140712
12532,-12150.182597424653
12533,-12409.347718557157
12534,-12048.221587457592
12535,-12882.892037525151
12536,-11945.803399589166
12537,-12279.993746941598
12538,-12799.866811305232
12539,-12231.207823644563
12540,-12726.841585085323
12541,-12361.715453985758
12542,-12619.303745755471
12543,-12712.328971975376
12544,-12834.379424415194
12545,-12907.404650635104
12546,-12294.69022776585
12547,-12734.145104261068
12548,-12320.929530688732
12549,-12759.354198195275
12550,-12993.97269895364
12551,-12905.4046506351
12552,-12164.18259742466
12553,-12393.074408370094
12554,-12909.404650635102
12555,-12542.278519535537
12556,-12404.65123773291
12557,-11545.741484742477
12558,-12053.341238919034
12559,-12840.379424415189
12560,-13240.018168624707
12561,-12509.765906425588
12562,-11916.410437940653
12563,-11445.746467511251
12564,-11739.424201753693
12565,-12907.404650635104
12566,-12909.4046506351
12567,-12402.22806709572
12568,-12825.682943590942
12569,-12694.328971975363
12570,-12805.866811305232
12571,-12115.246813677526
12572,-12289.11339840304
12573,-12848.379424415201
12574,-12231.207823644569
12575,-12113.669984314698
12576,-12689.63249115111
12577,-11894.355002732073
12578,-12763.354198195275
12579,-12675.632491151115
12580,-13051.455103074924
12581,-12548.278519535545
12582,-12102.127162216088
12583,-12665.816358865406
12584,-11533.045003918218
12585,-12370.835105447211
12586,-12773.354198195275
12587,-12576.7911326455
12588,-12548.27851953554
12589,-12511.765906425595
12590,-12186.272039897432
12591,-12339.168833611624
12592,-12788.897020293902
12593,-12767.354198195277
12594,-12664.93601032685
12595,-12219.66500154593
12596,-11846.538870446378
12597,-12377.715453985762
12598,-11852.538870446395
12599,-12728.841585085325
12600,-12706.328971975367
12601,-12513.308728524213
12602,-12011.708974347639
12603,-11553.045003918214
12604,-12704.328971975363
12605,-12327.202840875818
12606,-12140.639775326052
12607,-12949.91726374506
12608,-13124.480329294838
12609,-12653.816358865424
12610,-11028.988071840284
12611,-12306.929530688745
12612,-12509.765906425586
12613,-12504.612247699955
12614,-12872.892037525151
12615,-12363.71545398577
12616,-13017.365660602156
12617,-12467.253293315627
12618,-12953.917263745061
12619,-12364.56179526014
12620,-12473.253293315634
12621,-12540.278519535555
12622,-12980.429876855016
12623,-12189.575559073162
12624,-12805.866811305232
12625,-11917.987267303482
12626,-13272.530781734662
12627,-12842.37942441519
12628,-12237.904304468819
12629,-12880.89203752515
12630,-11997.01249352339
12631,-12988.429876855022
12632,-12659.816358865412
12633,-12325.202840875809
12634,-11230.247618214344
12635,-12771.354198195282
12636,-12400.228067095715
12637,-12520.189077062772
12638,-11902.171135017792
12639,-11925.56409666628
12640,-12615.303745755455
12641,-12943.917263745056
12642,-12367.715453985757
12643,-11977.196361237679
12644,-12789.354198195277
12645,-12850.37942441519
12646,-12448.740680205676
12647,-12259.297266117344
12648,-12728.841585085329
12649,-12114.127162216086
12650,-11862.538870446377
12651,-12139.486116600414
12652,-11775.513644226472
12653,-12290.690227765852
12654,-13132.480329294838
12655,-11925.564096666296
12656,-12198.272039897423
12657,-12568.094651821242
12658,-11630.766710962387
12659,-11756.120682577943
12660,-13069.455103074924
12661,-13166.992942404793
12662,-12688.752142612548
12663,-12509.76590642558
12664,-12150.639775326024
12665,-12838.379424415192
12666,-12359.715453985771
12667,-12870.892037525145
12668,-12417.347718557168
12669,-11552.164655379656
12670,-12781.354198195277
12671,-12219.665001545938
12672,-11487.412739346832
12673,-12017.251796446279
12674,-12369.715453985758
12675,-12844.3794244152
12676,-12177.575559073162
12677,-12177.152388436
12678,-12694.752142612551
12679,-12110.127162216073
12680,-12805.354198195282
12681,-12068.037719743295
12682,-12248.177614655904
12683,-12619.303745755473
12684,-11997.012493523383
12685,-12357.715453985773
12686,-12142.639775326039
12687,-12621.303745755453
12688,-12434.740680205672
12689,-11372.298070654144
12690,-12707.87179407399
12691,-11823.14590879786
12692,-11629.463191786652
12693,-12773.35419819528
12694,-12221.665001545947
12695,-11821.145908797856
12696,-11454.900126236873
12697,-12842.37942441519
12698,-12325.202840875809
12699,-13132.480329294842
12700,-12284.690227765852
12701,-12449.86033166712
12702,-12018.82862580909
12703,-11568.587826016845
12704,-11774.817163402218
12705,-12724.84158508532
12706,-12229.20782364458
12707,-11717.757929918098
12708,-11861.385211720759
12709,-13343.556007954576
12710,-12471.253293315627
12711,-12620.60726493121
12712,-12313.809879227298
12713,-12704.328971975363
12714,-13162.992942404797
12715,-12845.49907587663
12716,-12805.866811305246
12717,-12504.18907706277
12718,-12396.6512377329
12719,-12651.816358865415
12720,-12492.372944777071
12721,-12020.828625809092
12722,-11868.538870446388
12723,-12557.398170996985
12724,-12949.917263745057
12725,-12409.34771855717
12726,-12400.228067095724
12727,-12526.005209348474
12728,-12562.701690172724
12729,-12108.12716221607
12730,-12645.543048678343
12731,-12424.467370018616
12732,-11956.499880413448
12733,-12505.76590642559
12734,-13091.967716184885
12735,-11891.897824830705
12736,-12194.695210534614
12737,-12507.765906425599
12738,-13130.48032929484
12739,-12024.405455171905
12740,-12479.253293315636
12741,-11273.879882785708
12742,-11969.1963612377
12743,-11758.120682577968
12744,-11756.120682577955
12745,-12314.929530688734
12746,-12686.752142612548
12747,-11542.164655379664
12748,-12456.556812491383
12749,-12628.423397216904
12750,-12513.765906425584
12751,-11893.05148355634
12752,-12320.92953068874
12753,-11251.367269675751
12754,-12030.371447907704
12755,-12224.784653007384
12756,-11280.76023132427
12757,-12030.405455171896
12758,-11666.398975533783
12759,-12732.841585085333
12760,-12608.607264931201
12761,-12351.018973161516
12762,-12583.21430328268
12763,-12073.614549106138
12764,-11760.12068257795
12765,-12018.828625809081
12766,-12759.354198195275
12767,-11361.60158982989
12768,-12509.765906425602
12769,-12980.429876855012
12770,-12258.177614655908
12771,-12115.24681367751
12772,-12658.239529502593
12773,-12041.101935996156
12774,-12349.442143798711
12775,-11770.817163402213
12776,-13197.505555514752
12777,-11194.581346378738
12778,-12298.690227765852
12779,-12030.40545517192
12780,-12762.200539469644
12781,-12139.062945963215
12782,-12617.303745755455
12783,-12183.152388435983
12784,-12561.398170996987
12785,-12882.892037525147
12786,-12148.639775326033
12787,-13053.455103074928
12788,-12580.791132645498
12789,-12287.99374694161
12790,-11420.810683764106
12791,-13037.181792887854
12792,-12805.866811305237
12793,-12876.89203752515
12794,-12444.740680205668
12795,-11414.387513126923
12796,-12542.27851953555
12797,-12503.765906425586
12798,-12252.177614655904
12799,-11381.874900016943
12800,-12339.202840875816
12801,-12097.853852029006
12802,-12412.22806709572
12803,-12920.524302096546
12804,-12673.816358865412
12805,-12471.253293315633
12806,-12736.841585085329
12807,-11704.911588643728
12808,-12876.892037525144
12809,-12949.917263745057
12810,-11966.49988041345
12811,-12312.92953068874
12812,-11951.80339958918
12813,-12911.4046506351
12814,-12434.740680205676
12815,-12655.816358865417
12816,-12608.6072649312
12817,-13091.967716184881
12818,-13055.455103074926
12819,-12114.127162216064
12820,-13234.018168624707
12821,-12552.27851953554
12822,-12677.632491151107
12823,-12295.809879227303
12824,-12803.866811305232
12825,-12112.127162216082
12826,-13170.992942404797
12827,-12175.575559073182
12828,-12475.25329331564
12829,-12712.568274898254
12830,-12552.278519535552
12831,-12155.759426787472
12832,-12376.561795260144
12833,-11769.206326775207
12834,-12700.75214261255
12835,-12624.423397216906
12836,-12511.765906425584
12837,-11669.97580489661
12838,-12004.589322886202
12839,-12212.088172183121
12840,-12805.866811305232
12841,-12353.442143798691
12842,-13069.455103074926
12843,-12016.5893228862
12844,-12725.26475572251
12845,-12692.32897197537
12846,-11489.412739346822
12847,-12882.89203752515
12848,-11889.051483556324
12849,-12473.253293315633
12850,-12588.791132645503
12851,-12310.506360051542
12852,-12437.163850842866
12853,-12424.044199381417
12854,-12179.15238843599
12855,-11218.431485928611
12856,-12460.556812491375
12857,-12355.442143798706
12858,-12069.341238919043
12859,-12333.202840875805
12860,-12240.784653007382
12861,-12299.113398403042
12862,-11897.051483556352
12863,-11457.323296874043
12864,-11789.056466325113
12865,-12290.690227765848
12866,-12469.25329331563
12867,-12586.791132645512
12868,-12408.22806709572
12869,-12185.998729710356
12870,-11835.111901533679
12871,-12260.177614655913
12872,-11826.026257336427
12873,-12000.589322886213
12874,-12580.791132645501
12875,-12832.379424415189
12876,-12177.575559073164
12877,-12660.93601032686
12878,-12767.35419819528
12879,-12029.525106633337
12880,-12099.853852029006
12881,-12818.986462766678
12882,-12888.011688986588
12883,-13203.50555551475
12884,-12243.481133831634
12885,-11858.96204108358
12886,-10168.228179299962
12887,-12949.917263745057
12888,-12905.4046506351
12889,-12909.4046506351
12890,-12293.113398403038
12891,-11789.902807599468
12892,-12467.253293315627
12893,-11880.355002732089
12894,-12129.94329450177
12895,-12080.73420056755
12896,-12576.791132645498
12897,-11805.752947149364
12898,-12570.517822458434
12899,-12292.69022776585
12900,-11983.89284206195
12901,-12615.303745755458
12902,-12006.008695247861
12903,-11772.35998550084
12904,-12055.341238919043
12905,-12277.29726611736
12906,-12574.094651821244
12907,-12803.866811305234
12908,-12605.910784106945
12909,-12106.97350349044
12910,-11956.923051050615
12911,-11610.07023013813
12912,-12761.354198195282
12913,-11844.265560259308
12914,-11982.73918333631
12915,-12616.150087029831
12916,-12722.841585085323
12917,-11821.145908797862
12918,-12509.492596238519
12919,-12259.297266117337
12920,-12477.253293315634
12921,-11862.08169254502
12922,-12404.651237732909
12923,-12698.328971975367
12924,-12963.917263745063
12925,-12634.423397216897
12926,-12702.32897197537
12927,-12099.853852028995
12928,-11969.196361237697
12929,-11947.803399589178
12930,-12473.253293315647
12931,-13203.50555551475
12932,-11913.290786479223
12933,-11578.677268489622
12934,-12271.297266117343
12935,-12123.24681367752
12936,-12252.177614655899
12937,-12489.492596238513
12938,-12548.278519535552
12939,-12154.639775326026
12940,-12580.791132645496
12941,-12771.354198195282
12942,-12477.253293315624
12943,-12385.531586271469
12944,-12254.177614655891
12945,-12404.6512377329
12946,-12217.665001545942
12947,-12759.080888008202
12948,-12076.037719743299
12949,-11732.488418006566
12950,-11953.80339958917
12951,-12037.101935996174
12952,-12674.478832425475
12953,-12692.752142612551
12954,-12112.127162216075
12955,-11673.975804896601
12956,-11995.0124935234
12957,-12548.701690172724
12958,-12235.904304468817
12959,-12387.531586271463
12960,-12679.632491151107
12961,-11166.765214093026
12962,-12580.791132645518
12963,-12513.308728524213
12964,-12471.253293315633
12965,-12363.715453985775
12966,-12801.866811305244
12967,-12515.765906425586
12968,-12662.239529502596
12969,-11787.513644226457
12970,-12449.860331667129
12971,-12741.961236546776
12972,-12313.352701325923
12973,-12761.354198195288
12974,-12213.665001545947
12975,-12864.19555670089
12976,-12813.409633403866
12977,-12024.828625809094
12978,-12949.917263745056
12979,-12294.69022776586
12980,-12140.639775326028
12981,-12882.892037525155
12982,-12068.037719743308
12983,-12655.816358865417
12984,-13091.967716184881
12985,-12747.504058645389
12986,-12449.860331667123
12987,-12882.011688986586
12988,-12286.416917578772
12989,-12326.929530688736
12990,-11955.380228951984
12991,-12511.069425601338
12992,-11734.727720929455
12993,-11596.950578676682
12994,-11572.403958302542
12995,-11861.658521907813
12996,-11702.488418006547
12997,-12073.614549106132
12998,-11905.051483556339
12999,-12556.278519535548
13000,-10911.60009296052
13001,-12342.322492337249
13002,-12481.253293315627
13003,-12361.71545398577
13004,-12593.910784106945
13005,-12905.404650635108
13006,-12345.442143798695
13007,-12466.099634590002
13008,-12259.297266117333
13009,-11976.923051050608
13010,-12239.481133831632
13011,-11816.02625733643
13012,-12064.037719743297
13013,-11389.417722115584
13014,-11962.076709776251
13015,-12589.214303282679
13016,-11862.50486318219
13017,-12414.228067095739
13018,-12144.639775326048
13019,-12434.740680205681
13020,-12836.379424415187
13021,-12665.816358865406
13022,-12343.202840875807
13023,-12546.701690172727
13024,-12953.91726374506
13025,-11326.665806082738
13026,-12181.152388435992
13027,-13022.942489964973
13028,-12649.816358865408
13029,-12437.16385084287
13030,-11808.63329568791
13031,-12085.614549106109
13032,-12515.765906425602
13033,-12886.01168898659
13034,-12200.968520721683
13035,-12183.152388435992
13036,-12288.690227765846
13037,-12037.948277270527
13038,-13099.967716184881
13039,-12420.467370018601
13040,-12532.005209348468
13041,-12325.202840875805
13042,-12638.423397216899
13043,-12580.791132645507
13044,-11427.930335225532
13045,-12220.088172183117
13046,-11491.412739346822
13047,-11335.362286907006
13048,-12480.372944777078
13049,-12389.531586271469
13050,-12289.113398403051
13051,-12211.39169135886
13052,-12325.202840875805
13053,-11562.437965566738
13054,-12523.765906425586
13055,-12613.303745755462
13056,-12130.789635776146
13057,-12580.791132645496
13058,-12112.127162216066
13059,-12655.816358865413
13060,-11998.589322886215
13061,-12033.525106633348
13062,-12252.784653007386
13063,-11653.702494709538
13064,-12820.986462766678
13065,-12373.715453985767
13066,-12511.765906425591
13067,-11704.488418006573
13068,-12653.816358865412
13069,-12716.145104261064
13070,-12799.866811305234
13071,-12840.379424415194
13072,-11557.284306841098
13073,-12612.607264931201
13074,-12178.455907611731
13075,-12054.918068281868
13076,-12634.423397216899
13077,-12263.720436754531
13078,-11724.30455029225
13079,-12657.816358865419
13080,-12723.687926359691
13081,-11792.359985500847
13082,-11787.479636962285
13083,-11792.633295687907
13084,-12221.665001545944
13085,-12468.979983128558
13086,-12495.49259623851
13087,-12789.170330480974
13088,-12986.429876855012
13089,-12483.253293315634
13090,-12584.791132645507
13091,-11885.051483556354
13092,-13059.455103074928
13093,-12146.639775326053
13094,-12619.303745755466
13095,-11341.362286907006
13096,-11633.886362423826
13097,-12033.101935996156
13098,-12909.404650635106
13099,-12116.127162216077
13100,-12020.828625809081
13101,-12548.278519535546
13102,-11899.01747629214
13103,-12426.467370018596
13104,-11416.387513126909
13105,-12532.005209348483
13106,-12213.665001545942
13107,-12314.506360051544
13108,-13321.043394844619
13109,-11714.911588643758
13110,-12363.715453985762
13111,-12635.543048678346
13112,-11750.543853215133
13113,-12363.715453985771
13114,-12615.303745755456
13115,-11925.987267303482
13116,-12104.12716221609
13117,-13057.455103074928
13118,-12481.253293315625
13119,-12520.885557887028
13120,-12572.517822458423
13121,-12406.228067095723
13122,-12402.22806709572
13123,-12286.382910314585
13124,-12249.481133831641
13125,-12613.303745755458
13126,-12763.35419819528
13127,-12314.92953068873
13128,-12771.354198195275
13129,-12344.711655710249
13130,-12550.278519535554
13131,-12440.740680205672
13132,-12459.40315376575
13133,-11613.373749313878
13134,-12327.20284087581
13135,-12836.379424415196
13136,-12225.630994281762
13137,-12121.669984314696
13138,-12385.531586271465
13139,-12878.892037525147
13140,-12374.835105447206
13141,-12320.049182150171
13142,-12725.264755722505
13143,-12436.740680205683
13144,-11454.442948335498
13145,-12320.929530688738
13146,-13095.967716184881
13147,-12911.404650635115
13148,-11598.254097852441
13149,-12211.391691358864
13150,-12006.589322886197
13151,-12189.575559073168
13152,-11650.125665346728
13153,-11697.757929918105
13154,-13016.942489964973
13155,-12473.253293315634
13156,-12391.531586271474
13157,-12412.228067095726
13158,-12726.84158508532
13159,-12688.328971975377
13160,-11382.994551478396
13161,-12222.784653007384
13162,-12186.272039897427
13163,-12229.665001545953
13164,-12771.354198195284
13165,-13128.480329294838
13166,-12967.917263745063
13167,-12657.81635886541
13168,-11996.589322886197
13169,-12325.202840875807
13170,-11982.07670977627
13171,-12254.177614655895
13172,-12261.720436754516
13173,-12832.379424415194
13174,-12761.35419819528
13175,-12730.84158508532
13176,-13063.455103074924
13177,-11818.449427973617
13178,-12001.435664160574
13179,-12629.303745755473
13180,-12504.189077062774
13181,-12010.589322886204
13182,-12513.76590642559
13183,-11740.727720929446
13184,-12341.202840875801
13185,-12419.347718557177
13186,-12892.708169810843
13187,-11618.766710962396
13188,-13004.246009140712
13189,-12433.16385084286
13190,-12047.101935996167
13191,-11916.83360857785
13192,-12483.253293315638
13193,-12217.665001545935
13194,-12679.632491151113
13195,-12442.467370018596
13196,-12414.651237732898
13197,-12763.354198195282
13198,-11235.82444757712
13199,-12258.177614655895
13200,-11564.861136203925
13201,-12557.398170996988
13202,-12832.379424415187
13203,-12336.322492337264
13204,-12311.809879227289
13205,-12580.791132645498
13206,-12539.124860809918
13207,-12430.740680205683
13208,-12213.665001545935
13209,-11924.41043794067
13210,-11897.017476292138
13211,-12809.866811305234
13212,-12676.93601032685
13213,-10658.742289279295
13214,-12788.473849656722
13215,-11875.201344006438
13216,-13020.942489964973
13217,-13145.59998075628
13218,-11273.606572598646
13219,-12704.328971975367
13220,-12726.84158508532
13221,-12071.614549106118
13222,-12245.90430446883
13223,-12394.22806709573
13224,-12732.841585085327
13225,-12069.614549106118
13226,-13130.480329294838
13227,-12688.32897197538
13228,-12044.221587457614
13229,-11935.530089402104
13230,-13087.967716184887
13231,-12548.278519535537
13232,-12696.32897197537
13233,-12765.354198195282
13234,-12179.575559073186
13235,-12436.740680205674
13236,-11993.01249352339
13237,-12325.2028408758
13238,-12651.816358865419
13239,-12659.816358865406
13240,-11712.031240105181
13241,-12785.170330480976
13242,-12558.278519535545
13243,-11942.683748127742
13244,-12106.127162216066
13245,-11983.892842061947
13246,-12825.68294359094
13247,-12320.506360051548
13248,-11918.560298390768
13249,-12834.379424415187
13250,-12507.765906425586
13251,-13022.94248996497
13252,-12110.093154951888
13253,-12613.303745755462
13254,-11829.56907943505
13255,-12155.759426787476
13256,-12478.099634589997
13257,-12798.289981942416
13258,-12913.4046506351
13259,-12329.202840875805
13260,-11852.538870446371
13261,-12683.632491151107
13262,-12446.74068020567
13263,-12730.841585085325
13264,-12538.00520934847
13265,-12417.770889194344
13266,-12615.303745755453
13267,-12067.614549106122
13268,-11621.613052236764
13269,-11411.657025038483
13270,-11986.316012699124
13271,-12035.101935996165
13272,-10817.912393180544
13273,-12037.525106633335
13274,-12150.182597424651
13275,-12357.715453985771
13276,-13032.942489964975
13277,-12809.40963340387
13278,-12495.069425601332
13279,-13319.043394844619
13280,-12454.2835023043
13281,-12250.177614655902
13282,-12003.858834797751
13283,-12398.228067095715
13284,-11937.564096666301
13285,-11528.348523093946
13286,-12554.278519535539
13287,-12398.228067095737
13288,-12440.740680205674
13289,-12346.745662974434
13290,-12083.614549106112
13291,-11758.12068257795
13292,-12931.22078292081
13293,-11416.387513126905
13294,-12540.278519535548
13295,-12213.665001545938
13296,-12438.740680205685
13297,-12603.910784106936
13298,-11777.936814863644
13299,-12224.054164918947
13300,-12200.968520721684
13301,-12767.354198195277
13302,-12878.892037525145
13303,-12440.740680205688
13304,-11373.874900016961
13305,-12434.044199381433
13306,-12466.099634589997
13307,-12108.127162216071
13308,-12467.25329331563
13309,-12548.278519535545
13310,-12175.152388435987
13311,-12761.354198195286
13312,-12248.177614655911
13313,-11370.447931104249
13314,-12916.947472733727
13315,-12138.639775326024
13316,-12420.467370018618
13317,-12515.765906425588
13318,-11665.975804896616
13319,-13053.455103074926
13320,-12774.473849656719
